scenario,t,b,p_marg,dp,p_bs,dp_bs,has_boundary,t_star_prob,b_star_prob,t_star_bs,b_star_bs,t_star_drop,b_star_drop,p_star_drop
A_call,0.18359375,104.91972844610996,0.00019952602377637518,3.451115366970292e-05,0.9957290139857922,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.1875,104.90754398492743,0.00023896740307705056,3.944137930067537e-05,0.9953033896212393,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.19140625,104.89661107589507,0.00028337967409552967,4.441227101847911e-05,0.9948636749228943,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.1953125,104.88467072895827,0.00033482233380954796,5.144265971401829e-05,0.9943939249940958,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.19921875,104.87176643515126,0.0003941725318863387,5.935019807679076e-05,0.9938930053650623,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.203125,104.85827941396778,0.00046199426676474253,6.782173487840382e-05,0.993362864464526,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.20703125,104.84546694567831,0.0005375615104786791,7.556724371393653e-05,0.9928146826423312,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.2109375,104.8342775643654,0.0006197838512219667,8.22223407432876e-05,0.9922593857331072,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.21484375,104.82202781654448,0.0007128320333833482,9.304818216138155e-05,0.991671181632112,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.21875,104.80876312850013,0.0008178333811778016,0.00010500134779445336,0.9910489830473466,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.22265625,104.79490277624222,0.0009352043956244449,0.00011737101444664333,0.9903962088991898,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.2265625,104.78178995133847,0.0010628992831892559,0.00012769488756481095,0.9897288760504372,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.23046875,104.7701953540553,0.001199025439579282,0.00013612615639002623,0.989058785470219,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.234375,104.7574851097102,0.0013505183358050177,0.00015149289622573558,0.9883527872649647,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.23828125,104.74373573354276,0.0015186637157705851,0.00016814537996556744,0.9876102452379573,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.2421875,104.72952852019657,0.001703021954023165,0.0001843582382525799,0.9868382557139603,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.24609375,104.71648993818697,0.0018984897141445245,0.00019546776012135947,0.9860618233816802,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.25,104.70435983210807,0.0021055717006069896,0.00020708198646246512,0.9852793165145708,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.25390625,104.6910614698433,0.00233323644432204,0.0002276647437150503,0.9844576144380108,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.2578125,104.6767325912071,0.00258267102799814,0.0002494345836761003,0.9835972611301821,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.26171875,104.6622334416482,0.0028511121246372895,0.0002684410966391493,0.9827123475423398,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.265625,104.64968523915928,0.00312711524672149,0.00027600312208420075,0.9818432044151634,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.26953125,104.63691400410607,0.003422152149136437,0.00029503690241494684,0.9809514074007105,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.2734375,104.62295625717577,0.003743400789629092,0.0003212486404926551,0.9800174001143246,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.27734375,104.60813697509589,0.004090702211243968,0.0003473014216148762,0.979046031706697,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.28125,104.59375654995671,0.004455851215398154,0.00036514900415418605,0.9780641219771353,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.28515625,104.5814702522299,0.004825034523446847,0.0003691833080486928,0.977109916153593,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.2890625,104.5679459284736,0.00522446523668274,0.0003994307132358932,0.9761114638164969,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.29296875,104.55328863317554,0.0056555430149238806,0.00043107777824114013,0.9750692126214455,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.296875,104.53826544313497,0.006113009005810466,0.00045746599088658524,0.9739999352576294,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.30078125,104.52485153908168,0.006577117771234375,0.00046410876542390955,0.9729526841632621,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.3046875,104.51166565171305,0.00706063520394129,0.0004835174327069147,0.9718956556245941,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.30859375,104.49722245489644,0.007580842873313509,0.0005202076693722191,0.9707906612280935,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.3125,104.48189705879354,0.008135774987222177,0.0005549321139086683,0.9696457125190294,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.31640625,104.46707510952292,0.00870931813255249,0.000573543145330313,0.9684977624022886,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.3203125,104.45405250331926,0.009282811438188654,0.0005734933056361635,0.9673849269191974,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.32421875,104.43968186115916,0.00989829820077115,0.0006154867625824956,0.9662199963718351,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.328125,104.42412470005166,0.010556331421945009,0.0006580332211738593,0.9650054983724385,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.33203125,104.40843623796367,0.011242863841966155,0.0006865324200211465,0.9637714208613996,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.3359375,104.39490064795095,0.01192013458894814,0.0006772707469819839,0.9625886308440592,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.33984375,104.38039932632337,0.012637888538784336,0.0007177539498361973,0.9613631705172736,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.34375,104.36458677916012,0.01340471445945024,0.0007668259206659034,0.9600824104360449,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.34765625,104.34837416811447,0.014206448590110776,0.0008017341306605363,0.9587741240791701,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.3515625,104.33384090973983,0.015002729646543145,0.0007962810564323686,0.9575077344359048,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.35546875,104.31891373119734,0.015832439111618024,0.0008297094650748793,0.9562159409283216,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.359375,104.30255800944259,0.016718849599030916,0.000886410487412892,0.9548622987775528,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.36328125,104.28570832760795,0.017644660070788465,0.0009258104717575488,0.9534775629229832,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.3671875,104.27052638631748,0.018560697657475256,0.0009160375866867909,0.9521393466224681,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.37109375,104.25486087876082,0.019514619525699217,0.0009539218682239614,0.950772038616837,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.375,104.23766265166013,0.0205339680494927,0.001019348523793484,0.9493357855569681,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.37890625,104.22008107119377,0.021592947863678047,0.0010589798141853457,0.9478717455229044,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.3828125,104.20467246798701,0.022623522081039238,0.001030574217361191,0.9464786273035276,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.38671875,104.18799334098158,0.023715653075567222,0.0010921309945279845,0.9450253042834769,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.390625,104.16991665134266,0.024876440794464716,0.0011607877188974935,0.9435046137840943,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.39453125,104.15206009266934,0.02606149565807836,0.0011850548636136438,0.9419799954291669,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.3984375,104.1358833497136,0.027224970736688503,0.0011634750786101433,0.9405125402579395,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.40234375,104.11784860057688,0.0284743243647696,0.0012493536280810957,0.9389573940954896,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.40625,104.09889907174158,0.029783930357670907,0.0013096059929013082,0.9373515033767438,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.41015625,104.08147534692222,0.031073683854249357,0.0012897534965784496,0.9357989683465314,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.4140625,104.06355226347198,0.032409345984349525,0.001335662130100168,0.9342142005347551,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.41796875,104.04403841498889,0.033831384480343396,0.0014220384959938714,0.9325480353558577,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.421875,104.0247667127374,0.03527673751964411,0.001445353039300712,0.9308804835880355,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.42578125,104.00657967060265,0.03671227450933978,0.0014355369896956738,0.9292509179132248,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.4296875,103.98630725045206,0.03825825453155307,0.0015459800222132891,0.9275146249819946,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.43359375,103.96551286721173,0.03985825540285248,0.0016000008712994118,0.9257414831896487,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.4375,103.94647616189616,0.041419373272061355,0.0015611178692088723,0.9240395950574518,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.44140625,103.92504003487083,0.043111946929373035,0.00169257365731168,0.922211689873029,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.4453125,103.90281433638475,0.04487352943690093,0.0017615825075278924,0.9203323088084602,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.44921875,103.88199035602939,0.04660827887029351,0.0017347494333925795,0.9185091185894149,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.453125,103.8586572148291,0.04849069005593831,0.0018824111856448056,0.9165483499463611,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.45703125,103.83471054782129,0.05043985677035834,0.0019491667144200253,0.9145420213962951,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.4609375,103.8105098309178,0.0524401615860296,0.002000304815671261,0.9125078407412297,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.46484375,103.78399124309162,0.054594805727475104,0.0021546441414455053,0.910337354147096,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.46875,103.75768232270576,0.05678314180583377,0.002188336078358666,0.9081604421352513,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.47265625,103.72862249567575,0.0591592315165792,0.0023760897107454326,0.9058181352322885,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.4765625,103.69824687563825,0.061656632944022016,0.0024974014274428136,0.9033831091020812,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.48046875,103.66512560773127,0.06435995164587405,0.002703318701852031,0.9007730065812881,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.484375,103.62944558319485,0.06727070999389406,0.002910758348020015,0.897991787777036,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.48828125,103.58917175539014,0.0705210748809999,0.003250364887105839,0.8949156681017334,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.4921875,103.54436081548656,0.07413202890371928,0.0036109540227193815,0.8915345774638532,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
A_call,0.49609375,103.47451584838741,0.07943490032897249,0.005302871425253208,0.8865990825934806,0.0,True,0.49609375,103.47451584838741,0.00390625,105.42868407818678,0.00390625,105.42868407818678,1.0
B_call,0.0,131.80177593829904,0.0,0.0,0.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.0038461538461538464,131.79996604503046,0.0,0.0,1.0,1.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.007692307692307693,131.79808315805855,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.011538461538461539,131.79612164730796,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.015384615384615385,131.79407523009135,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.019230769230769232,131.79193686919749,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.023076923076923078,131.78969865104762,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.026923076923076925,131.78735163938015,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.03076923076923077,131.78488569885334,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.03461538461538462,131.78228928170364,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.038461538461538464,131.77954916936895,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.04230769230769231,131.7766501600663,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.046153846153846156,131.7735746937096,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.05,131.7703024098626,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.05384615384615385,131.76680964894172,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.05769230769230769,131.76306894805742,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.06153846153846154,131.75904869669404,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.06538461538461539,131.75471344040943,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.06923076923076923,131.75002631346382,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.07307692307692308,131.7449585825251,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.07692307692307693,131.73952704783215,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.08076923076923077,131.73399512156186,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.08461538461538462,131.72373243238877,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.08846153846153847,131.70934049606555,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.09230769230769231,131.68989747678273,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.09615384615384616,131.6618270102736,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.1,100.34063642626485,0.11681085411985237,0.11681085411985237,0.588843011477864,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.10394736842105264,131.81228426637585,0.0,0.0,1.0,0.411156988522136,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.10789473684210527,131.81114901531447,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.1118421052631579,131.80985102696008,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.11578947368421053,131.80851487214701,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.11973684210526317,131.80713840397775,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.12368421052631579,131.80571929489284,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.12763157894736843,131.8042550161963,5.551115123125783e-16,5.551115123125783e-16,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.13157894736842105,131.80274281464415,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.1355263157894737,131.80117968557957,1.7763568394002505e-15,1.7763568394002505e-15,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.1394736842105263,131.79956234200233,6.661338147750939e-16,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.14342105263157895,131.79788717882974,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.1473684210526316,131.79615023144495,1.4432899320127035e-15,1.4432899320127035e-15,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.1513157894736842,131.79434712743927,1.4432899320127035e-15,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.15526315789473685,131.79247303021742,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.15921052631578947,131.79052257282683,7.771561172376096e-16,7.771561172376096e-16,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.1631578947368421,131.78848978004012,1.1102230246251565e-16,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.16710526315789476,131.78636797625978,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.17105263157894737,131.7841496763271,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.175,131.78182645574083,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.17894736842105263,131.77938879622067,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.18289473684210528,131.77682590212675,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.18684210526315792,131.7741254833179,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.1907894736842105,131.77127350144917,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.19473684210526315,131.7682538813924,3.4416913763379853e-15,3.4416913763379853e-15,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.1986842105263158,131.76504820203414,2.4424906541753444e-15,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.20263157894736844,131.76163541255158,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.20657894736842106,131.75799170129793,1.5543122344752192e-15,1.5543122344752192e-15,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.21052631578947367,131.75409086009466,2.220446049250313e-16,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.21447368421052632,131.74990611208779,9.992007221626409e-16,7.771561172376096e-16,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.21842105263157896,131.74541645102505,2.6645352591003757e-15,1.6653345369377348e-15,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.22236842105263158,131.74062930561027,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.2263157894736842,131.73569042282685,1.4432899320127035e-15,1.4432899320127035e-15,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.23026315789473684,131.72880578139865,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.23421052631578948,131.71770758358286,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.2381578947368421,131.70368247777745,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.24210526315789474,131.6850552459313,6.661338147750939e-16,6.661338147750939e-16,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.24605263157894738,131.65909385424754,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.25,100.20378282838213,0.12490003698453944,0.12490003698453944,0.5223919765446254,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.25384615384615383,131.79996604859863,0.0,0.0,1.0,0.47760802345537456,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.25769230769230766,131.7980831619943,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
B_call,0.26153846153846155,131.79612165165943,0.0,0.0,1.0,0.0,True,0.1,100.34063642626485,0.1,100.34063642626485,0.0038461538461538464,131.79996604503046,1.0
